id,awayTeam,group,homeTeam,lastUpdated,matchday,referees,score,season,stage,status,utcDate,winner,homeTeamName,awayTeamName,corona,league,year
235211,"{'id': 673, 'name': 'SC Heerenveen'}",Regular Season,"{'id': 668, 'name': 'VVV Venlo'}",2019-04-13T17:30:48Z,4.0,"[{'id': 9561, 'name': 'Allard Lindhout', 'nationality': None}, {'id': 14765, 'name': 'Rens Bluemink', 'nationality': None}, {'id': 56903, 'name': 'Roy de Nas', 'nationality': None}, {'id': 17144, 'name': 'Edgar Bijl', 'nationality': None}, {'id': 56910, 'name': 'Martin van den Kerkhof', 'nationality': None}]","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-01 16:30:00,DRAW,VVV Venlo,SC Heerenveen,pre,DED,2018
235212,"{'id': 672, 'name': 'Willem II Tilburg'}",Regular Season,"{'id': 674, 'name': 'PSV'}",2019-04-13T17:30:48Z,4.0,"[{'id': 43716, 'name': 'Jochem Kamphuis', 'nationality': None}, {'id': 43860, 'name': 'Joost van Zuilen', 'nationality': None}, {'id': 56907, 'name': 'Johan Hubers', 'nationality': None}, {'id': 17127, 'name': 'Ingmar Oostrom', 'nationality': None}, {'id': 56905, 'name': 'Bas Nijhuis', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 6, 'awayTeam': 1}, 'halfTime': {'homeTeam': 4, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-01 17:45:00,HOME_TEAM,PSV,Willem II Tilburg,pre,DED,2018
235213,"{'id': 680, 'name': 'ADO Den Haag'}",Regular Season,"{'id': 670, 'name': 'SBV Excelsior'}",2019-04-13T17:30:48Z,4.0,"[{'id': 43902, 'name': 'Kevin Blom', 'nationality': None}, {'id': 43847, 'name': 'Charles Schaap', 'nationality': None}, {'id': 56926, 'name': 'Patrick Langkamp', 'nationality': None}, {'id': 56925, 'name': 'Martin Perez', 'nationality': None}, {'id': 56902, 'name': 'Siemen Mulder', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 4}, 'halfTime': {'homeTeam': 0, 'awayTeam': 2}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-01 17:45:00,AWAY_TEAM,SBV Excelsior,ADO Den Haag,pre,DED,2018
235214,"{'id': 676, 'name': 'FC Utrecht'}",Regular Season,"{'id': 1920, 'name': 'Fortuna Sittard'}",2019-04-13T17:30:48Z,4.0,"[{'id': 17141, 'name': 'Rob Dieperink', 'nationality': None}, {'id': 43718, 'name': 'Nicky Siebert', 'nationality': None}, {'id': 56921, 'name': 'Mark Strijker', 'nationality': None}, {'id': 17132, 'name': 'Freek van Herk', 'nationality': None}, {'id': 15152, 'name': 'Pol van Boekel', 'nationality': None}]","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-01 18:45:00,DRAW,Fortuna Sittard,FC Utrecht,pre,DED,2018
235215,"{'id': 684, 'name': 'PEC Zwolle'}",Regular Season,"{'id': 677, 'name': 'FC Groningen'}",2019-04-13T17:30:48Z,4.0,"[{'id': 17136, 'name': 'Joey Kooij', 'nationality': None}, {'id': 56919, 'name': 'Maarten Ketting', 'nationality': None}, {'id': 56927, 'name': 'Freek Vandeursen', 'nationality': None}, {'id': 81350, 'name': 'Alex Bos', 'nationality': None}, {'id': 43858, 'name': 'Serdar Gözübüyük', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-02 10:15:00,AWAY_TEAM,FC Groningen,PEC Zwolle,pre,DED,2018
235216,"{'id': 678, 'name': 'AFC Ajax'}",Regular Season,"{'id': 679, 'name': 'SBV Vitesse'}",2019-04-13T17:30:48Z,4.0,"[{'id': 15152, 'name': 'Pol van Boekel', 'nationality': None}, {'id': 43717, 'name': 'Richard Brondijk', 'nationality': None}, {'id': 56916, 'name': 'Terry Hoekstra', 'nationality': None}, {'id': 14766, 'name': 'Christiaan Bax', 'nationality': None}, {'id': 43899, 'name': 'Danny Makkelie', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 4}, 'halfTime': {'homeTeam': 0, 'awayTeam': 3}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-02 12:30:00,AWAY_TEAM,SBV Vitesse,AFC Ajax,pre,DED,2018
235217,"{'id': 682, 'name': 'AZ'}",Regular Season,"{'id': 671, 'name': 'Heracles Almelo'}",2019-04-13T17:30:48Z,4.0,"[{'id': 56912, 'name': 'Jeroen Manschot', 'nationality': None}, {'id': 56906, 'name': 'Cristian Dobre', 'nationality': None}, {'id': 56928, 'name': 'Sjoerd Nanninga', 'nationality': None}, {'id': 17108, 'name': 'Christian Mulder', 'nationality': None}, {'id': 43716, 'name': 'Jochem Kamphuis', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 2}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-02 12:30:00,HOME_TEAM,Heracles Almelo,AZ,pre,DED,2018
235218,"{'id': 681, 'name': 'NAC Breda'}",Regular Season,"{'id': 675, 'name': 'Feyenoord Rotterdam'}",2019-04-13T17:30:48Z,4.0,"[{'id': 56905, 'name': 'Bas Nijhuis', 'nationality': None}, {'id': 15153, 'name': 'Rob van de Ven', 'nationality': None}, {'id': 15154, 'name': 'Jan de Vries', 'nationality': None}, {'id': 56920, 'name': 'Stan Teuben', 'nationality': None}, {'id': 9561, 'name': 'Allard Lindhout', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 4, 'awayTeam': 2}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-02 14:45:00,HOME_TEAM,Feyenoord Rotterdam,NAC Breda,pre,DED,2018
235219,"{'id': 674, 'name': 'PSV'}",Regular Season,"{'id': 680, 'name': 'ADO Den Haag'}",2019-04-13T17:30:48Z,5.0,"[{'id': 56905, 'name': 'Bas Nijhuis', 'nationality': None}, {'id': 15153, 'name': 'Rob van de Ven', 'nationality': None}, {'id': 43847, 'name': 'Charles Schaap', 'nationality': None}, {'id': 56923, 'name': 'Van der Eijk', 'nationality': None}, {'id': 43716, 'name': 'Jochem Kamphuis', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 7}, 'halfTime': {'homeTeam': 0, 'awayTeam': 2}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-15 16:30:00,AWAY_TEAM,ADO Den Haag,PSV,pre,DED,2018
235220,"{'id': 668, 'name': 'VVV Venlo'}",Regular Season,"{'id': 1913, 'name': 'VBV De Graafschap'}",2019-04-13T17:30:48Z,5.0,"[{'id': 56908, 'name': 'Richard Martens', 'nationality': None}, {'id': 43717, 'name': 'Richard Brondijk', 'nationality': None}, {'id': 56926, 'name': 'Patrick Langkamp', 'nationality': None}, {'id': 17132, 'name': 'Freek van Herk', 'nationality': None}, {'id': 56904, 'name': 'Edwin van de Graaf', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 2}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-15 16:30:00,AWAY_TEAM,VBV De Graafschap,VVV Venlo,pre,DED,2018
235221,"{'id': 677, 'name': 'FC Groningen'}",Regular Season,"{'id': 678, 'name': 'AFC Ajax'}",2019-04-13T17:30:48Z,5.0,"[{'id': 43861, 'name': 'Dennis Higler', 'nationality': None}, {'id': 56924, 'name': 'Rogier Honig', 'nationality': None}, {'id': 43718, 'name': 'Nicky Siebert', 'nationality': None}, {'id': 17141, 'name': 'Rob Dieperink', 'nationality': None}, {'id': 15152, 'name': 'Pol van Boekel', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-15 18:45:00,HOME_TEAM,AFC Ajax,FC Groningen,pre,DED,2018
235222,"{'id': 670, 'name': 'SBV Excelsior'}",Regular Season,"{'id': 672, 'name': 'Willem II Tilburg'}",2019-04-13T17:30:48Z,5.0,"[{'id': 43899, 'name': 'Danny Makkelie', 'nationality': None}, {'id': 43874, 'name': 'Mario Diks', 'nationality': None}, {'id': 43900, 'name': 'Hessel Steegstra', 'nationality': None}, {'id': 80301, 'name': 'Luca Cantineau', 'nationality': None}, {'id': 17136, 'name': 'Joey Kooij', 'nationality': None}]","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-15 18:45:00,DRAW,Willem II Tilburg,SBV Excelsior,pre,DED,2018
235223,"{'id': 675, 'name': 'Feyenoord Rotterdam'}",Regular Season,"{'id': 682, 'name': 'AZ'}",2019-04-13T17:30:48Z,5.0,"[{'id': 9558, 'name': 'Björn Kuipers', 'nationality': None}, {'id': 9559, 'name': 'Sander van Roekel', 'nationality': None}, {'id': 9560, 'name': 'Erwin Zeinstra', 'nationality': None}, {'id': 56910, 'name': 'Martin van den Kerkhof', 'nationality': None}, {'id': 43899, 'name': 'Danny Makkelie', 'nationality': None}]","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 1}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-16 10:15:00,DRAW,AZ,Feyenoord Rotterdam,pre,DED,2018
235224,"{'id': 671, 'name': 'Heracles Almelo'}",Regular Season,"{'id': 673, 'name': 'SC Heerenveen'}",2019-04-13T17:30:48Z,5.0,"[{'id': 15152, 'name': 'Pol van Boekel', 'nationality': None}, {'id': 15154, 'name': 'Jan de Vries', 'nationality': None}, {'id': 14764, 'name': 'Johan Balder', 'nationality': None}, {'id': 17139, 'name': 'Clay Ruperti', 'nationality': None}, {'id': 56923, 'name': 'Van der Eijk', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 5}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-16 12:30:00,AWAY_TEAM,SC Heerenveen,Heracles Almelo,pre,DED,2018
235225,"{'id': 1914, 'name': 'FC Emmen'}",Regular Season,"{'id': 676, 'name': 'FC Utrecht'}",2019-04-13T17:30:48Z,5.0,"[{'id': 43902, 'name': 'Kevin Blom', 'nationality': None}, {'id': 43901, 'name': 'Bas van Dongen', 'nationality': None}, {'id': 56935, 'name': 'Frank Jansen', 'nationality': None}, {'id': 17127, 'name': 'Ingmar Oostrom', 'nationality': None}, {'id': 56920, 'name': 'Stan Teuben', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 2}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-16 12:30:00,AWAY_TEAM,FC Utrecht,FC Emmen,pre,DED,2018
235226,"{'id': 1920, 'name': 'Fortuna Sittard'}",Regular Season,"{'id': 681, 'name': 'NAC Breda'}",2019-04-13T17:30:48Z,5.0,"[{'id': 43858, 'name': 'Serdar Gözübüyük', 'nationality': None}, {'id': 56913, 'name': 'Erik Kleinjan', 'nationality': None}, {'id': 56922, 'name': 'Peter Janson', 'nationality': None}, {'id': 56917, 'name': 'Erwin Blank', 'nationality': None}, {'id': 17117, 'name': 'Laurens Gerrets', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 3}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-16 12:30:00,AWAY_TEAM,NAC Breda,Fortuna Sittard,pre,DED,2018
235227,"{'id': 679, 'name': 'SBV Vitesse'}",Regular Season,"{'id': 684, 'name': 'PEC Zwolle'}",2019-04-13T17:30:48Z,5.0,"[{'id': 14766, 'name': 'Christiaan Bax', 'nationality': None}, {'id': 56907, 'name': 'Johan Hubers', 'nationality': None}, {'id': 56921, 'name': 'Mark Strijker', 'nationality': None}, {'id': 80090, 'name': 'Marc Nagtegaal', 'nationality': None}, {'id': 56925, 'name': 'Martin Perez', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 2}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-16 14:45:00,AWAY_TEAM,PEC Zwolle,SBV Vitesse,pre,DED,2018
235228,"{'id': 1913, 'name': 'VBV De Graafschap'}",Regular Season,"{'id': 671, 'name': 'Heracles Almelo'}",2019-04-13T17:30:48Z,6.0,"[{'id': 56917, 'name': 'Erwin Blank', 'nationality': None}, {'id': 56916, 'name': 'Terry Hoekstra', 'nationality': None}, {'id': 43718, 'name': 'Nicky Siebert', 'nationality': None}, {'id': 17117, 'name': 'Laurens Gerrets', 'nationality': None}, {'id': 43861, 'name': 'Dennis Higler', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 4, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-21 18:00:00,HOME_TEAM,Heracles Almelo,VBV De Graafschap,pre,DED,2018
235229,"{'id': 672, 'name': 'Willem II Tilburg'}",Regular Season,"{'id': 1920, 'name': 'Fortuna Sittard'}",2019-04-13T17:30:48Z,6.0,"[{'id': 9561, 'name': 'Allard Lindhout', 'nationality': None}, {'id': 14765, 'name': 'Rens Bluemink', 'nationality': None}, {'id': 56903, 'name': 'Roy de Nas', 'nationality': None}, {'id': 80090, 'name': 'Marc Nagtegaal', 'nationality': None}, {'id': 56923, 'name': 'Van der Eijk', 'nationality': None}]","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 4, 'awayTeam': 4}, 'halfTime': {'homeTeam': 2, 'awayTeam': 2}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-22 16:30:00,DRAW,Fortuna Sittard,Willem II Tilburg,pre,DED,2018
235230,"{'id': 681, 'name': 'NAC Breda'}",Regular Season,"{'id': 668, 'name': 'VVV Venlo'}",2019-04-13T17:30:48Z,6.0,"[{'id': 43716, 'name': 'Jochem Kamphuis', 'nationality': None}, {'id': 43860, 'name': 'Joost van Zuilen', 'nationality': None}, {'id': 56935, 'name': 'Frank Jansen', 'nationality': None}, {'id': 17108, 'name': 'Christian Mulder', 'nationality': None}, {'id': 17139, 'name': 'Clay Ruperti', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 0}, 'halfTime': {'homeTeam': 2, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-22 17:45:00,HOME_TEAM,VVV Venlo,NAC Breda,pre,DED,2018
235231,"{'id': 673, 'name': 'SC Heerenveen'}",Regular Season,"{'id': 670, 'name': 'SBV Excelsior'}",2019-04-13T17:30:48Z,6.0,"[{'id': 56904, 'name': 'Edwin van de Graaf', 'nationality': None}, {'id': 43717, 'name': 'Richard Brondijk', 'nationality': None}, {'id': 56927, 'name': 'Freek Vandeursen', 'nationality': None}, {'id': 17127, 'name': 'Ingmar Oostrom', 'nationality': None}, {'id': 17132, 'name': 'Freek van Herk', 'nationality': None}]","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 3}, 'halfTime': {'homeTeam': 2, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-22 17:45:00,DRAW,SBV Excelsior,SC Heerenveen,pre,DED,2018
235234,"{'id': 680, 'name': 'ADO Den Haag'}",Regular Season,"{'id': 679, 'name': 'SBV Vitesse'}",2019-04-13T17:30:48Z,6.0,"[{'id': 56912, 'name': 'Jeroen Manschot', 'nationality': None}, {'id': 56924, 'name': 'Rogier Honig', 'nationality': None}, {'id': 56906, 'name': 'Cristian Dobre', 'nationality': None}, {'id': 17141, 'name': 'Rob Dieperink', 'nationality': None}, {'id': 43858, 'name': 'Serdar Gözübüyük', 'nationality': None}]","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 1}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-22 18:45:00,DRAW,SBV Vitesse,ADO Den Haag,pre,DED,2018
235233,"{'id': 676, 'name': 'FC Utrecht'}",Regular Season,"{'id': 675, 'name': 'Feyenoord Rotterdam'}",2019-04-13T17:30:48Z,6.0,"[{'id': 43861, 'name': 'Dennis Higler', 'nationality': None}, {'id': 56915, 'name': 'Richard Polman', 'nationality': None}, {'id': 56926, 'name': 'Patrick Langkamp', 'nationality': None}, {'id': 56902, 'name': 'Siemen Mulder', 'nationality': None}, {'id': 43716, 'name': 'Jochem Kamphuis', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-23 10:15:00,HOME_TEAM,Feyenoord Rotterdam,FC Utrecht,pre,DED,2018
235232,"{'id': 684, 'name': 'PEC Zwolle'}",Regular Season,"{'id': 1914, 'name': 'FC Emmen'}",2019-04-13T17:30:48Z,6.0,"[{'id': 9558, 'name': 'Björn Kuipers', 'nationality': None}, {'id': 9559, 'name': 'Sander van Roekel', 'nationality': None}, {'id': 9560, 'name': 'Erwin Zeinstra', 'nationality': None}, {'id': 56920, 'name': 'Stan Teuben', 'nationality': None}, {'id': 17141, 'name': 'Rob Dieperink', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-23 12:30:00,AWAY_TEAM,FC Emmen,PEC Zwolle,pre,DED,2018
235235,"{'id': 682, 'name': 'AZ'}",Regular Season,"{'id': 677, 'name': 'FC Groningen'}",2019-04-13T17:30:48Z,6.0,"[{'id': 15152, 'name': 'Pol van Boekel', 'nationality': None}, {'id': 43901, 'name': 'Bas van Dongen', 'nationality': None}, {'id': 56907, 'name': 'Johan Hubers', 'nationality': None}, {'id': 17136, 'name': 'Joey Kooij', 'nationality': None}, {'id': 17127, 'name': 'Ingmar Oostrom', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 3}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 156, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 34}",REGULAR_SEASON,FINISHED,2018-09-23 12:30:00,AWAY_TEAM,FC Groningen,AZ,pre,DED,2018
